# Exact Riemann solution for problem:	Toro-4
# Discretization:	zonal
# Domain bounds:	0.00000e+00	1.00000e+00
# Iterface position:	4.00000e-01
# Gamma:	1.40000e+00
# Left  state [dens,velx,pres]:	5.99924e+00	1.95975e+01	4.60894e+02
# Right state [dens,velx,pres]:	5.99242e+00	-6.19633e+00	4.60950e+01
# Time:	3.50000e-02
                x	    dens [$\rho$]	      mom [$\mu$]	   e [$\epsilon$]	       pres [$p$]	             eint	       velx [$v$]	             cspd
  3.987500000e-01	  5.999240000e+00	  1.175701059e+02	  2.304275075e+03	  4.608940000e+02	  1.920634947e+02	  1.959750000e+01	  1.037089953e+01
  4.012500000e-01	  5.999240000e+00	  1.175701059e+02	  2.304275075e+03	  4.608940000e+02	  1.920634947e+02	  1.959750000e+01	  1.037089953e+01
  4.037500000e-01	  5.999240000e+00	  1.175701059e+02	  2.304275075e+03	  4.608940000e+02	  1.920634947e+02	  1.959750000e+01	  1.037089953e+01
  4.062500000e-01	  5.999240000e+00	  1.175701059e+02	  2.304275075e+03	  4.608940000e+02	  1.920634947e+02	  1.959750000e+01	  1.037089953e+01
  4.087500000e-01	  5.999240000e+00	  1.175701059e+02	  2.304275075e+03	  4.608940000e+02	  1.920634947e+02	  1.959750000e+01	  1.037089953e+01
  4.112500000e-01	  5.999240000e+00	  1.175701059e+02	  2.304275075e+03	  4.608940000e+02	  1.920634947e+02	  1.959750000e+01	  1.037089953e+01
  4.137500000e-01	  5.999240000e+00	  1.175701059e+02	  2.304275075e+03	  4.608940000e+02	  1.920634947e+02	  1.959750000e+01	  1.037089953e+01
  4.162500000e-01	  5.999240000e+00	  1.175701059e+02	  2.304275075e+03	  4.608940000e+02	  1.920634947e+02	  1.959750000e+01	  1.037089953e+01
  4.187500000e-01	  5.999240000e+00	  1.175701059e+02	  2.304275075e+03	  4.608940000e+02	  1.920634947e+02	  1.959750000e+01	  1.037089953e+01
  4.212500000e-01	  5.999240000e+00	  1.175701059e+02	  2.304275075e+03	  4.608940000e+02	  1.920634947e+02	  1.959750000e+01	  1.037089953e+01
  4.237500000e-01	  5.999240000e+00	  1.175701059e+02	  2.304275075e+03	  4.608940000e+02	  1.920634947e+02	  1.959750000e+01	  1.037089953e+01
  4.262500000e-01	  5.999240000e+00	  1.175701059e+02	  2.304275075e+03	  4.608940000e+02	  1.920634947e+02	  1.959750000e+01	  1.037089953e+01
  4.287500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  4.312500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  4.337500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  4.362500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  4.387500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  4.412500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  4.437500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  4.462500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  4.487500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  4.512500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  4.537500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  4.562500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  4.587500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  4.612500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  4.637500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  4.662500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  4.687500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  4.712500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  4.737500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  4.762500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  4.787500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  4.812500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  4.837500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  4.862500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  4.887500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  4.912500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  4.937500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  4.962500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  4.987500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.012500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.037500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.062500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.087500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.112500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.137500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.162500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.187500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.212500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.237500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.262500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.287500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.312500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.337500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.362500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.387500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.412500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.437500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.462500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.487500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.512500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.537500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.562500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.587500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.612500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.637500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.662500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.687500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.712500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.737500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.762500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.787500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.812500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.837500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.862500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.887500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.912500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.937500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.962500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  5.987500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.012500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.037500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.062500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.087500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.112500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.137500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.162500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.187500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.212500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.237500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.262500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.287500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.312500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.337500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.362500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.387500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.412500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.437500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.462500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.487500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.512500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.537500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.562500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.587500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.612500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.637500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.662500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.687500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.712500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.737500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.762500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.787500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.812500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.837500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.862500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.887500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.912500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.937500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.962500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  6.987500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  7.012500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  7.037500000e-01	  1.428234995e+01	  1.241103992e+02	  4.768363074e+03	  1.691646955e+03	  2.961079516e+02	  8.689774412e+00	  1.287712906e+01
  7.062500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.087500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.112500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.137500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.162500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.187500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.212500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.237500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.262500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.287500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.312500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.337500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.362500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.387500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.412500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.437500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.462500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.487500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.512500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.537500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.562500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.587500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.612500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.637500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.662500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.687500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.712500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.737500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.762500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.787500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.812500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.837500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.862500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.887500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.912500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.937500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.962500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  7.987500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  8.012500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  8.037500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  8.062500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  8.087500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  8.112500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  8.137500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  8.162500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  8.187500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  8.212500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
  8.237500000e-01	  3.104260164e+01	  2.697532054e+02	  5.401164639e+03	  1.691646955e+03	  1.362359198e+02	  8.689774412e+00	  8.734535769e+00
